,gene,scores,log2FoldChange,pvalue,padj,baseMean
1305,Gene_0969,-1.3918903,-0.1365736,0.1639556224676394,0.4395593095647169,1785.076644716501
1306,Gene_1272,-1.3976133,-0.11334618,0.16222922946772922,0.43551470998048114,1894.0397051097766
1307,Gene_1541,-1.3998587,-0.38943413,0.1615556482616356,0.4342893770474075,390.13270473360683
1308,Gene_1062,-1.4012825,-0.21699242,0.16112959470770805,0.43372703824416703,1879.392287162527
1309,Gene_1133,-1.4025011,-0.10144473,0.1607656655698585,0.43333063495918733,2347.980672709163
1310,Gene_1592,-1.4056911,-0.08153842,0.15981584890846168,0.43135181891622587,3627.551873582083
1311,Gene_0188,-1.4114416,-0.26863635,0.15811446109107075,0.42733638132721824,3300.8109493719594
1312,Gene_1644,-1.4144399,-0.10593299,0.1572327676580975,0.42552846456859944,3558.3899933843136
1313,Gene_0528,-1.4185611,-0.15343747,0.15602702950481648,0.42283747833283597,91.40022529044265
1314,Gene_1795,-1.4216964,-0.04665406,0.15511441575434282,0.42093464248125595,1127.4536279236534
1315,Gene_0887,-1.4221892,-0.082357846,0.1549713175186123,0.42093464248125595,3325.3372275792894
1316,Gene_1591,-1.4234625,-0.19089001,0.15460211110485353,0.42068601661184635,2445.747372489748
1317,Gene_0398,-1.4256395,-0.33889627,0.15397243554786189,0.4195434211113403,76.30170455831244
1318,Gene_0076,-1.4296784,-0.13502833,0.15280933557515394,0.41694225259250733,4032.2484800375205
1319,Gene_1346,-1.4309654,-0.14791492,0.15244012854413264,0.4165030834539143,3875.40738778717
1320,Gene_0458,-1.4314172,-0.07108692,0.15231067444632232,0.4165030834539143,2764.674856818135
1321,Gene_0302,-1.4419869,-0.2031795,0.14930605516287163,0.4090576853777305,378.993462592547
1322,Gene_1459,-1.444602,-0.11475258,0.14856971119814405,0.40759865897981906,3844.249495186294
1323,Sox10,-1.4520364,-0.16144258,0.1464914836270209,0.40244913084346406,2939.3822592702513
1324,Gene_1450,-1.4550896,-0.07409702,0.14564446506570952,0.4006725311298749,3920.701886931898
1325,Gene_1406,-1.4553087,-0.17419955,0.1455838368983901,0.4006725311298749,3771.1476123594102
1326,Gene_0230,-1.4577594,-0.14269437,0.1449068760040534,0.3997431062180783,4024.860256191294
1327,Gene_0096,-1.4617025,-0.30567184,0.14382275252550544,0.39730042134117527,2614.139928702893
1328,Gene_0864,-1.4650979,-0.15923811,0.14289419505922307,0.3952813141333972,744.6063650578992
1329,Gene_0489,-1.4661111,-0.098542556,0.14261801862823656,0.39506376351312067,3372.229493229459
1330,Gene_1384,-1.4668504,-0.23427239,0.14241674320804928,0.39505337921788986,3121.3452360072542
1331,Gene_0764,-1.4670284,-0.06140326,0.14236832060139507,0.39505337921788986,3724.1532766354817
1332,Gene_0036,-1.4690547,-0.08526444,0.14181793864887038,0.3944866165476228,890.9109799511398
1333,Gene_0419,-1.4692738,-0.24972501,0.14175853593209242,0.3944866165476228,1015.1272395064317
1334,Gene_1038,-1.4698077,-0.09628853,0.14161382189046345,0.3944866165476228,4457.527110235676
1335,Gene_0628,-1.4698352,-0.3974149,0.1416064037182843,0.3944866165476228,3762.3901023377502
1336,Gene_0378,-1.4702595,-0.091947064,0.1414914602240116,0.3944866165476228,4545.7310190665985
1337,Gene_0287,-1.4723544,-0.105548486,0.14092520828386318,0.3944866165476228,3805.6408397614077
1338,Gene_1421,-1.4744217,-0.14333552,0.14036806807325825,0.3937393213836136,3005.918764651994
1339,Gene_0413,-1.4779952,-0.29948106,0.13940906107367093,0.391598486161997,3287.9570482879744
1340,Gene_0451,-1.4802406,-0.13377827,0.13880905193593823,0.3904614681742285,4451.183223503049
1341,Gene_0142,-1.481062,-0.40218088,0.13859003402723308,0.3903944620485439,2915.0934348341057
1342,Gene_0026,-1.4818151,-0.077313885,0.13838950156052832,0.3903794120184156,3180.3370554255175
1343,Gene_1083,-1.4906186,-0.11295336,0.1360616491033136,0.38435494096981243,824.5597442178229
1344,Gene_0176,-1.490646,-0.18752494,0.1360544559625444,0.38435494096981243,2395.9100395747087
1345,Gene_1441,-1.490824,-0.24514258,0.13600770770382453,0.38435494096981243,3596.16570419259
1346,Gene_1567,-1.4908377,-0.11914082,0.13600411219767647,0.38435494096981243,1391.1663566660088
1347,Gene_0167,-1.4913853,-0.25237307,0.13586035212213582,0.38435494096981243,1051.1581935964477
1348,Gene_0122,-1.4927545,-0.14006832,0.13550146531163634,0.38435494096981243,1603.442700710857
1349,Gene_1853,-1.4929051,-0.48033223,0.13546203251106004,0.38435494096981243,1245.4281085645255
1350,Cd34,-1.496054,-0.29803583,0.13463955735806227,0.38413568433113343,1113.8175533301594
1351,Gene_1590,-1.4969167,-0.2607083,0.13441494555200806,0.3840427015771659,2153.0116721970303
1352,Gene_0423,-1.5011199,-0.2367865,0.13332455212693264,0.38147225215145253,4543.8006437234935
1353,Gene_1142,-1.501777,-0.15671772,0.13315468775123854,0.38147225215145253,2559.9452513566557
1354,Gene_1269,-1.5026807,-0.1028013,0.13292139781667922,0.38141003677669794,980.205885035849
1355,Gene_1677,-1.50431,-0.19464704,0.13250156877610486,0.38075163441409443,431.00976343532665
1356,Gene_0539,-1.5081025,-0.112597354,0.13152829760969656,0.37849869815740017,3495.97291843273
1357,Gene_1837,-1.5093074,-0.023226278,0.1312202622061985,0.3781563752340015,1944.8538839601197
1358,Gene_1258,-1.5109092,-0.12510496,0.13081158171465404,0.3775226023510939,4118.063185597528
1359,Gene_0901,-1.5121003,-0.122361094,0.1305083316045468,0.37719170983973066,3314.5783047718123
1360,Gene_0050,-1.5132505,-0.19440188,0.13021605620194163,0.3768916243182102,3991.3951801797743
1361,Gene_1564,-1.5163995,-0.18787308,0.1294183777121418,0.37512573249896175,1396.1328951213213
1362,Gene_0745,-1.5163995,-0.0870534,0.1294183777121418,0.37512573249896175,3477.1766661822376
1363,Gene_1579,-1.5167143,-0.25606936,0.12933881903007577,0.37512573249896175,1357.106824233908
1364,Gene_1558,-1.5169472,-0.15947437,0.12928003920397801,0.37512573249896175,4698.388973278943
1365,Gene_0262,-1.5170156,-0.19387881,0.1292627549689722,0.37512573249896175,3200.052693590203
1366,Gene_0930,-1.5181246,-0.040730834,0.12898300034932794,0.37512573249896175,1656.3334108679433
1367,Gene_0433,-1.518727,-0.17763862,0.12883123215379047,0.37512573249896175,1384.0837183467495
1368,Gene_1575,-1.519302,-0.10658442,0.12868649198483112,0.37512573249896175,995.0865961046353
1369,Gene_0508,-1.5233546,-0.09828364,0.12766999925284545,0.37439882478840303,3488.4727465239525
1370,Gene_0841,-1.5235875,-0.14983356,0.12761180978139575,0.37439882478840303,1132.6422843397402
1371,Gene_1315,-1.52534,-0.1121329,0.1271743394906532,0.3740421749725094,2996.751166341071
1372,Gene_1240,-1.5262024,-0.22626321,0.12695945105211645,0.3739600914642605,1359.943383280519
1373,Gene_0113,-1.5297896,-0.20878606,0.12606881811460036,0.3718844192171102,3326.7462767296497
1374,Gene_0310,-1.5328702,-0.08294494,0.12530785230230929,0.3701856788842224,4083.951656275669
1375,Gene_1705,-1.5335547,-0.10301354,0.12513923596578566,0.3701856788842224,3901.224953566033
1376,Gene_0231,-1.5357317,-0.072950356,0.12460421137366393,0.3691976633293746,3816.2140881073697
1377,Gene_0199,-1.5368954,-0.09239806,0.12431892462866952,0.3688988861384852,979.2259081766477
1378,Gene_1855,-1.53873,-0.11038957,0.12387021360282312,0.36811356196975664,487.5054875733676
1379,Gene_0315,-1.5393735,-0.11707519,0.1237131296335946,0.36811356196975664,3509.7967010125585
1380,Gene_0218,-1.5402908,-0.2576863,0.12348947028057533,0.368075917378764,1873.318708282039
1381,Gene_0746,-1.5410302,-0.10490687,0.123309437358985,0.368075917378764,2190.1138206965693
1382,Gene_0437,-1.5464519,-0.24252409,0.12199545112049666,0.3647098688206178,204.18800932728576
1383,Gene_0057,-1.5465205,-0.19687533,0.12197893063399559,0.3647098688206178,1334.9034239114935
1384,Gene_0699,-1.547342,-0.16762449,0.12178082118152801,0.3647098688206178,216.69819917859692
1385,Gene_1247,-1.5502582,-0.1342031,0.12107956380971702,0.3636022937228739,4401.969574376176
1386,Gene_0418,-1.5508195,-0.100387946,0.12094494329407209,0.3636022937228739,1254.8135819317258
1387,Gene_0196,-1.5513809,-0.2518451,0.1208104399207104,0.3636022937228739,2808.81898938639
1388,Gene_0683,-1.5537494,-0.14189927,0.12024418989461734,0.3627275713261458,242.94763727259553
1389,Gene_0091,-1.5546395,-0.3801074,0.12003197482522923,0.362634365030904,3350.8945869630074
1390,Gene_1793,-1.5547352,-0.17385574,0.12000913839894019,0.362634365030904,1648.9853614827646
1391,Gene_1085,-1.5551734,-0.100925304,0.11990478663247187,0.362634365030904,4494.699975440446
1392,Gene_0554,-1.5558853,-0.17311157,0.11973536659252108,0.362634365030904,4446.185035223477
1393,Gene_0101,-1.5561728,-0.11098852,0.11966700013668904,0.362634365030904,1660.1885608906514
1394,Gene_0172,-1.5592397,-0.18328384,0.11893965922515974,0.36206897785436754,4509.756433667816
1395,Gene_0383,-1.5592808,-0.062274046,0.11892994162062745,0.36206897785436754,4980.980483818955
1396,Gene_1251,-1.5609922,-0.14695026,0.1185255943522172,0.36191021176249527,4135.807537413542
1397,Gene_1848,-1.56384,-0.18926926,0.11785515071589502,0.360413304941575,4232.113171388383
1398,Gene_1145,-1.5642918,-0.27047208,0.11774905628058686,0.360413304941575,1282.5932437399952
1399,Gene_1814,-1.5647436,-0.0998456,0.11764303680314209,0.360413304941575,2904.676874345894
1400,Gene_0215,-1.5663182,-0.11630933,0.11727416029896222,0.36028927895226487,382.9167741384709
1401,Gene_1196,-1.5674409,-0.1150772,0.11701169030286108,0.3600359701626495,519.843787267265
1402,Gene_0181,-1.572931,-0.092737705,0.11573478534662379,0.35665573296340153,4994.518429564789
1403,Gene_1163,-1.5761074,-0.097561285,0.11500104467672452,0.3549414959158164,1666.864284658259
1404,Gene_0118,-1.5784076,-0.08454292,0.11447200323918916,0.35385472407786445,3753.5103646417897
1405,Gene_1141,-1.5811048,-0.1435561,0.11385408109780701,0.3524894151634892,4042.9920124827413
1406,Gene_1186,-1.5857325,-0.15719536,0.11280001223780599,0.34976747980715034,4297.215191485784
1407,Gene_1398,-1.5886214,-0.36231384,0.11214590815070077,0.34827921785931915,4988.260072140675
1408,Gene_0454,-1.5930847,-0.14243907,0.11114118726019709,0.34569576130698937,1245.407602021496
1409,Gene_1723,-1.5937145,-0.17382756,0.11099999064749642,0.34569576130698937,249.73659295551354
1410,Gene_0716,-1.5952206,-0.25736955,0.1106629207827325,0.3452821241270905,2085.3980140732006
1411,Gene_1462,-1.5952753,-0.2969469,0.11065067894467197,0.3452821241270905,693.8993156532874
1412,Gene_0821,-1.5983833,-0.29741743,0.10995770540480294,0.3441555724719967,161.00815135217286
1413,Gene_0180,-1.5998893,-0.09145838,0.10962313907570982,0.34364620399909035,1834.1127943503561
1414,Gene_1326,-1.6012858,-0.09568776,0.10931362433225097,0.3432138911530643,3929.5043428224203
1415,Gene_0937,-1.6025318,-0.11888264,0.1090380722103211,0.3428870195293116,2852.5944215641007
1416,Gene_1213,-1.6034217,-0.14974134,0.10884158580881273,0.3428081442797251,1598.2510465912526
1417,Gene_1059,-1.6055164,-0.15102537,0.10838019252702055,0.3418933518202541,3288.9929271889623
1418,Gene_1819,-1.6063653,-0.30996728,0.10819366395381082,0.3418441199172538,1198.4899925286131
1419,Gene_0765,-1.6077207,-0.35862336,0.10789634681624331,0.34144413549444086,121.18815805682087
1420,Gene_0907,-1.6097745,-0.19984695,0.1074470992094053,0.34056132871443834,3833.5492628603156
1421,Gene_0727,-1.6105822,-0.19137725,0.10727080162647054,0.3405422273856208,3137.528270076845
1422,Gene_0300,-1.6106234,-0.13179417,0.10726184346798472,0.3405422273856208,3823.3979912797517
1423,Gene_0845,-1.6136354,-0.09950002,0.10660652544233983,0.33951122752337526,242.74318260394477
1424,Gene_1669,-1.6139367,-0.030749189,0.10654116855347467,0.33951122752337526,4193.742157761729
1425,Gene_1498,-1.6147307,-0.25720423,0.10636901626275226,0.33951122752337526,3116.6546901797014
1426,Gene_1678,-1.6160588,-0.15379967,0.10608159928646062,0.339461117716674,2838.8069860275687
1427,Gene_1453,-1.6185232,-0.14797834,0.10554988025718479,0.33830089826020765,3141.8395381669316
1428,Gene_1582,-1.6190435,-0.18827327,0.1054378992321324,0.33830089826020765,4328.944571998402
1429,Gene_1310,-1.6227813,-0.21577579,0.10463617288430259,0.33645071666978327,2955.33570746659
1430,Gene_1020,-1.6245338,-0.29821238,0.10426194246294865,0.33578725430901335,2925.7043804464874
1431,Gene_0344,-1.6257523,-0.13598493,0.10400236254093206,0.33549149206752277,4953.861827475541
1432,Gene_1720,-1.6270803,-0.13467911,0.10372003463862622,0.3351212750844143,3795.8143269894117
1433,Gene_0804,-1.6306537,-0.23593833,0.10296339249591466,0.33321486244632575,2239.3543369831195
1434,Gene_1161,-1.6308454,-0.13607089,0.10292293069902018,0.33321486244632575,3551.615150162992
1435,Gene_0089,-1.6355006,-0.09707651,0.1019441641181114,0.33098754583802403,1976.690834874353
1436,Gene_1109,-1.6362125,-0.07256329,0.1017951257777987,0.33098754583802403,1182.93353929332
1437,Gene_0384,-1.63765,-0.1046994,0.10149471176011547,0.3306016669710602,3004.416790594409
1438,Gene_1696,-1.638718,-0.19004534,0.10127200442088552,0.3304143700518288,4644.50138566406
1439,Gene_0714,-1.6391014,-0.15923512,0.1011921532015159,0.3304143700518288,4649.24062407654
1440,Gene_1638,-1.6415384,-0.29167232,0.1006856997620516,0.32957675863192015,1742.431126622177
1441,Gene_1652,-1.6430308,-0.2745875,0.10037656670702064,0.32910349740006767,2662.00345779739
1442,Gene_1280,-1.6434416,-0.34944287,0.10029161712142223,0.32910349740006767,1097.597697920813
1443,Gene_1654,-1.6456596,-0.5245532,0.09983387930035956,0.32840091875118277,4978.373992019473
1444,Gene_1742,-1.6465495,-0.11871273,0.0996506880975194,0.32833834628507214,4906.533643946282
1445,Gene_1376,-1.6469465,-0.09382162,0.09956904318722086,0.32833834628507214,3265.0692020518645
1446,Gene_1254,-1.6472067,-0.1316782,0.09951558063439295,0.32833834628507214,4031.8495954034934
1447,Gene_1338,-1.6546685,-0.11500148,0.09799177601891149,0.3244760795328195,3589.745798354315
1448,Gene_0301,-1.6550107,-0.21978404,0.09792232637592273,0.3244760795328195,2986.1331842453674
1449,Gene_0654,-1.6563251,-0.10619114,0.09765600511682744,0.32443855520540676,314.07258509504356
1450,Gene_0183,-1.6582556,-0.18519643,0.09726589554533246,0.3236801848430365,2301.083495635672
1451,Gene_1027,-1.662938,-0.18681304,0.09632484711974829,0.3210828237324943,3390.1921957286822
1452,Gene_0898,-1.6635678,-0.11997385,0.09619883105368432,0.3210828237324943,3403.781488724239
1453,Gene_1025,-1.6658953,-0.22700039,0.09573426380253096,0.3201814842894012,1896.9569611907987
1454,Gene_0015,-1.6664977,-0.1268047,0.09561431592545402,0.3201814842894012,4711.375333957251
1455,Gene_1091,-1.6685926,-0.0471568,0.09519816086268271,0.3194569156465863,878.417309572066
1456,Gene_0059,-1.6706325,-0.10740916,0.0947942813100273,0.31863623969757077,2526.779258767025
1457,Gene_1749,-1.6750412,-0.27291068,0.09392615733735422,0.3162496880045597,3469.875683926573
1458,Gene_0427,-1.6756847,-0.12569435,0.09379997849384923,0.3162496880045597,3500.822239164456
1459,Gene_0062,-1.6760544,-0.3494371,0.09372755427896849,0.3162496880045597,3260.762836005637
1460,Gene_0736,-1.6763555,-0.13036892,0.09366857512374113,0.3162496880045597,1412.6766565867078
1461,Gene_1382,-1.6865556,-0.12938933,0.0916888390135999,0.3108096237749149,823.2225149987787
1462,Gene_1284,-1.6908,-0.13114661,0.09087502609024212,0.3085739425814673,3197.9046177922187
1463,Gene_0792,-1.692128,-0.3636806,0.09062157798607813,0.3082366598165923,3016.5454748902166
1464,Gene_1306,-1.6972896,-0.2209026,0.0896419220514849,0.3054239252180065,937.8122509317428
1465,Gene_0842,-1.7018489,-0.14098114,0.08878371150864892,0.30301608023429666,3540.4387705742884
1466,Gene_0475,-1.7024102,-0.1234094,0.088678505252494,0.30301608023429666,2303.101359081599
1467,Gene_1323,-1.7031769,-0.10144349,0.0885349712545236,0.30301608023429666,3355.414928435607
1468,Gene_0083,-1.7042722,-0.45678246,0.0883302475750778,0.30301608023429666,4194.9670448622455
1469,Gene_1400,-1.7049156,-0.114690825,0.0882101504883187,0.30301608023429666,890.1557214557697
1470,Gene_0055,-1.7066681,-0.28616497,0.08788374496792851,0.30252580023383313,144.76709658434157
1471,Gene_1785,-1.7070652,-0.19100428,0.08780992923024752,0.30252580023383313,3906.5578026591447
1472,Gene_1589,-1.70801,-0.12007059,0.08763449970996014,0.30252580023383313,3068.002254505449
1473,Gene_1089,-1.7082564,-0.11224217,0.08758878201536205,0.30252580023383313,3513.2158696295023
1474,Gene_0046,-1.7086945,-0.10942382,0.08750755362315484,0.30252580023383313,4198.867126193781
1475,Gene_0153,-1.7112821,-0.19088808,0.08702903717244803,0.3021841568487779,4023.9141273812775
1476,Gene_1778,-1.7144859,-0.16684605,0.08643951688221554,0.30065918915553236,4806.554727297682
1477,Gene_1641,-1.7145407,-0.15696456,0.08642946771790204,0.30065918915553236,2702.878640317985
1478,Gene_0066,-1.723933,-0.21284941,0.08471994372315463,0.29570660985394287,2468.0533816665315
1479,Gene_0041,-1.7313948,-0.1452687,0.08338138027477063,0.2915432876740232,2039.3416394591138
1480,Gene_0485,-1.732805,-0.0024504336,0.08313033902529159,0.2911745675141562,810.7706620788125
1481,Gene_0067,-1.7335991,-0.3098057,0.082989245703596,0.2911745675141562,2884.4058027660108
1482,Gene_0213,-1.7338729,-0.31193796,0.08294063784894475,0.2911745675141562,1421.2119954135949
1483,Gene_0425,-1.7356117,-0.29170507,0.0826325160961634,0.29095956371888526,4610.472185454229
1484,Gene_1895,-1.736132,-0.114792496,0.08254050273871935,0.29095956371888526,2936.794481171633
1485,Gene_1202,-1.7393221,-0.2436571,0.08197813003099647,0.28967537113426317,2984.5588935151454
1486,Gene_1599,-1.7395138,-0.14258455,0.0819444386141181,0.28967537113426317,1806.8770713411996
1487,Gene_0273,-1.7399381,-0.13798338,0.08186987615770577,0.28967537113426317,307.34729228965205
1488,Gene_0137,-1.7442783,-0.16304652,0.08111056937584138,0.2881370137685307,207.13163859629367
1489,Gene_0952,-1.7464142,-0.33365583,0.08073900850000938,0.28732743238437497,2145.5089635583277
1490,Gene_1026,-1.7518085,-0.25835755,0.07980673036697186,0.28451597278777846,468.5986215813274
1491,Gene_0576,-1.7534105,-0.149392,0.07953157739899225,0.28404134785354374,3053.8924299236887
1492,Gene_0061,-1.753876,-0.34859318,0.07945176320361257,0.28404134785354374,4410.816377916304
1493,Gene_1466,-1.7560391,-0.1333171,0.07908171603832569,0.2834470108900562,4420.428341767674
1494,Gene_0623,-1.7568607,-0.11104771,0.07894155955786727,0.2834470108900562,3312.27478015455
1495,Gene_1597,-1.7575042,-0.17943732,0.07883191150826609,0.2834470108900562,1095.5975657910085
1496,Gene_1301,-1.7612556,-0.14099738,0.07819515099254902,0.28178432790107755,4321.834315226417
1497,Gene_1034,-1.7615842,-0.23821427,0.0781395763572784,0.28178432790107755,4436.162504800381
1498,Gene_1456,-1.762433,-0.1815481,0.07799615736893516,0.28178432790107755,1023.4352455171456
1499,Gene_0893,-1.7628301,-0.3155943,0.07792914790371383,0.28178432790107755,3700.2591245648523
1500,Gene_0295,-1.7647606,-0.2290054,0.07760401101501475,0.2816842505082205,1468.2717671892585
