,gene,scores,log2FoldChange,pvalue,padj,baseMean
1282,Gene_1554,-1.0308219,-0.08043639,0.3026243280255103,0.7739752634923537,2820.2609832602247
1283,Gene_0022,-1.031753,-0.05519488,0.30218786489921146,0.7738485656829999,98.36569472495911
1284,Gene_1283,-1.0346966,-0.22911008,0.30081062813787396,0.7713093029176256,1665.9834758077598
1285,Gene_1778,-1.0369009,-0.07010489,0.29978204458389845,0.7696586510498035,2612.6726347543217
1286,Gene_1227,-1.0380099,-0.1172242,0.2992654463865161,0.7693199135900156,484.9391707669251
1287,Gene_0622,-1.039516,-0.11230823,0.2985648448855791,0.7685066792421599,1785.6033094854447
1288,Gene_0676,-1.0400225,-0.26473847,0.29832943434646075,0.7685066792421599,214.3553885172645
1289,Gene_0070,-1.040666,-0.032389984,0.2980305781278182,0.7685066792421599,438.96356091735265
1290,Gene_1233,-1.0424048,-0.23130278,0.297224031134122,0.7680207522845529,2014.7702171979006
1291,Gene_1020,-1.0432674,-0.15204988,0.2968244750073412,0.767980530420029,706.9429825131488
1292,Gene_0050,-1.0433769,-0.10022367,0.2967737634378733,0.767980530420029,2859.3271988947126
1293,Gene_1503,-1.0449377,-0.097954005,0.2960517532190392,0.7679682314371964,3462.8515972294654
1294,Gene_1179,-1.0449514,-0.34243554,0.2960454250021203,0.7679682314371964,4012.90416058996
1295,Gene_0833,-1.0451157,-0.13177542,0.295969493460859,0.7679682314371964,1040.74370901181
1296,Gene_1505,-1.0466355,-0.061856013,0.29526774471354056,0.7679682314371964,879.0387821823953
1297,Gene_0954,-1.0484564,-0.054517955,0.29442837942831623,0.7677402331898728,567.6108096552813
1298,Gene_0008,-1.0504416,-0.036203414,0.2935151060929818,0.7663579793550439,3200.329735241002
1299,Gene_0364,-1.0516876,-0.43500674,0.2929429200445154,0.765863843253635,3547.0548461101607
1300,Gene_0539,-1.0518382,-0.040315118,0.2928738054581913,0.765863843253635,206.3514168869281
1301,Gene_0236,-1.0523995,-0.16876772,0.2926162929926086,0.765863843253635,4684.250618906264
1302,Gene_0920,-1.0541794,0.049778644,0.291800795604643,0.765863843253635,307.25785407478844
1303,Gene_1511,-1.0601763,0.03064497,0.2890644468776281,0.7596963124247782,2729.4168597402986
1304,Gene_1133,-1.0605869,-0.051264588,0.2888776604377016,0.7596963124247782,3559.8495712820363
1305,Gene_0982,-1.061915,-0.045310505,0.2882742743545583,0.7596160062043698,4361.297162543124
1306,Gene_1654,-1.0623531,-0.31842458,0.28807540569472134,0.7596160062043698,3584.7303140555177
1307,Gene_0549,-1.0624216,-0.22228263,0.2880443408260922,0.7596160062043698,4018.5540111954697
1308,Gene_1848,-1.0629966,-0.093260884,0.2877834851235188,0.7596160062043698,1730.27845308689
1309,Gene_0536,-1.0637223,-0.11098324,0.2874545375608163,0.7596160062043698,4083.3843130452356
1310,Gene_1012,-1.0638318,-0.18791859,0.28740490714598566,0.7596160062043698,446.568489604142
1311,Gene_0545,-1.0640372,-0.10286604,0.28731186570434497,0.7596160062043698,4479.342447499612
1312,Gene_1216,-1.0650367,-0.2689534,0.28685935422481124,0.7596160062043698,2760.5822619609944
1313,Gene_0115,-1.0654336,-0.110132016,0.28667972300869105,0.7596160062043698,4095.623961314344
1314,Gene_1096,-1.0675695,-0.05178648,0.28571473441306694,0.7596160062043698,2288.9755083655855
1315,Gene_0484,-1.0683774,-0.21658613,0.28535034361394873,0.7596160062043698,3235.7095912227987
1316,Gene_0839,-1.0702941,-0.11560865,0.2844869453300404,0.7596160062043698,2655.6931716337604
1317,Gene_0746,-1.0711977,-0.047988173,0.2840805284558976,0.7596160062043698,3671.3681326888927
1318,Gene_0358,-1.071321,-0.2429452,0.28402513843958566,0.7596160062043698,454.0684110514184
1319,Gene_1635,-1.0717728,-0.052737292,0.28382210426679944,0.7596160062043698,348.7428157532908
1320,Gene_0437,-1.0729777,-0.13257779,0.28328116033767103,0.7596160062043698,1273.1610083502248
1321,Gene_1085,-1.0753188,-0.029372828,0.2822320062652304,0.7596160062043698,839.7461665602823
1322,Gene_0351,-1.0770029,-0.048637033,0.28147898281587913,0.7596160062043698,4365.328654631398
1323,Gene_1515,-1.0809734,-0.1116144,0.27970896226272757,0.7559701682776421,1135.1092374223194
1324,Gene_0168,-1.0812061,-0.1099752,0.2796054376988405,0.7559701682776421,4880.5330163047
1325,Pecam1,-1.0826575,-0.6070973,0.2789605191488663,0.7559701682776421,1717.634169266979
1326,Gene_0270,-1.0843551,-0.08051444,0.2782073711455495,0.7549725132850733,951.4836826590614
1327,Gene_0899,-1.0851629,-0.040703114,0.2778495048410349,0.7549725132850733,3959.007610355272
1328,Gene_0792,-1.0859708,-0.20659,0.277491952098764,0.7549725132850733,3310.6034887293367
1329,Gene_1579,-1.0863677,-0.14958872,0.27731632076274715,0.7549725132850733,2516.068796443038
1330,Cdh5,-1.0878738,-0.3959975,0.27665082140535446,0.7549725132850733,2799.0495771412748
1331,Gene_1306,-1.0894483,-0.1090575,0.2759562369344286,0.7549725132850733,3610.048802447706
1332,Gene_1770,-1.0912967,-0.17832237,0.2751423741182907,0.7538147236117553,1180.8509695899288
1333,Gene_0896,-1.0969511,-0.054636054,0.2726627373149565,0.7480459185595515,4981.8528844808725
1334,Gene_1591,-1.0974578,-0.11725107,0.27244133927121594,0.7480459185595515,4875.226152626577
1335,Gene_1421,-1.0996758,-0.06755673,0.27147342355926585,0.7468319767792734,3269.1121474173374
1336,Gene_0845,-1.1062065,-0.013540337,0.2686371385398886,0.7400472136085084,1037.7351320992684
1337,Gene_1373,-1.1104509,-0.023448683,0.26680479817612635,0.7360132363479348,3417.129800034892
1338,Gene_1458,-1.1114366,-0.0642828,0.2663804555440987,0.7358576120002728,407.38212444692044
1339,Gene_1280,-1.1114503,-0.21189746,0.26637456516833113,0.7358576120002728,201.72988591874002
1340,Gene_1819,-1.1122992,-0.18012194,0.26600953691695106,0.7358576120002728,1325.5302981305076
1341,Gene_1026,-1.113723,-0.13481635,0.265398005018293,0.7358576120002728,2339.983635859616
1342,Gene_1049,-1.1156125,-0.07767095,0.2645880451719139,0.7349667921442053,4347.948901771483
1343,Gene_0689,-1.1160643,-0.03495031,0.26439461182567436,0.7349667921442053,3649.4868953432247
1344,Gene_0966,-1.1172417,-0.20430876,0.26389097098171344,0.7349667921442053,3726.397279939906
1345,Gene_1592,-1.1178442,-0.03514412,0.2636335503150131,0.7349667921442053,2156.192005517973
1346,Gene_1424,-1.122773,-0.124540694,0.26153388828347257,0.7305415873840017,1762.3782131074665
1347,Gene_1417,-1.1229922,-0.09981649,0.2614408390125028,0.7305415873840017,1886.6418767737835
1348,Gene_0227,-1.1236082,-0.05957944,0.26117926064271757,0.7305415873840017,4938.865340493487
1349,Gene_1409,-1.1241422,-0.114942566,0.2609527058144774,0.7305415873840017,248.54049749178827
1350,Gene_1890,-1.1257167,-0.3511472,0.26028545093164546,0.7305415873840017,4341.805905806121
1351,Gene_0931,-1.1261001,-0.27212113,0.26012316776463473,0.7305415873840017,2914.4432724333474
1352,Gene_1092,-1.130317,-0.048345186,0.2583426743096089,0.7277258431256589,2221.1463249884728
1353,Lhx2,-1.13107,-0.36186492,0.25802562022612063,0.7277258431256589,3640.025419054926
1354,Gene_1761,-1.1318505,-0.04469191,0.257697321731741,0.7277258431256589,2459.011260052279
1355,Gene_1212,-1.1320148,-0.12012301,0.257628243196112,0.7277258431256589,4373.445028504219
1356,Gene_0398,-1.1327814,-0.23293452,0.2573060465463547,0.7277258431256589,4508.474226855729
1357,Gene_1619,-1.1356019,0.01703947,0.256123229738345,0.7265907226619717,2137.5185880236045
1358,Gene_1137,-1.1400379,-0.15404968,0.25427052878854794,0.7223594567856476,1420.2975963135052
1359,Gene_0425,-1.1410373,-0.16087821,0.2538543897056268,0.7222031001582555,2982.134126537143
1360,Gene_0220,-1.1420231,-0.16237651,0.2534444157645308,0.7220638625770109,4566.198560802621
1361,Gene_0100,-1.1422285,-0.23205946,0.2533590625913641,0.7220638625770109,1092.7778355780495
1362,Gene_0706,-1.1422559,-0.06557255,0.253347683680905,0.7220638625770109,3133.68458863924
1363,Gene_1888,-1.1427761,-0.053257782,0.2531315520010913,0.7220638625770109,3176.2230894579766
1364,Gene_1812,-1.1427898,-0.06942746,0.25312586606017895,0.7220638625770109,3678.909460955641
1365,Gene_0888,-1.1443644,-0.06940483,0.2524725761586688,0.7220638625770109,701.2600413799361
1366,Gene_0063,-1.1446929,-0.1324229,0.2523363857414198,0.7220638625770109,3593.3335751763384
1367,Gene_0988,-1.1450489,-0.12250552,0.2521889039191969,0.7220638625770109,4549.7109772949225
1368,Gene_0041,-1.1454185,-0.06316856,0.2520358133336966,0.7220638625770109,939.4313889076977
1369,Gene_1721,-1.1484443,-0.114122346,0.2507851741754987,0.7220638625770109,1225.8394583731942
1370,Gene_1064,-1.1487045,-0.061578956,0.25067785573763646,0.7220638625770109,4858.405715506116
1371,Gene_0146,-1.1489098,-0.08327719,0.2505931533043162,0.7220638625770109,945.8359159119743
1372,Gene_1239,-1.1542494,-0.10674127,0.2483979008223628,0.7199939154271386,4279.206212179417
1373,Gene_0009,-1.1545918,-0.27872097,0.24825763975927873,0.7199939154271386,2486.775389417772
1374,Mitf,-1.1583021,-0.122650184,0.2467407651307878,0.7172696660778716,1273.7938182957264
1375,Gene_0201,-1.1583432,-0.10094085,0.24672400957852936,0.7172696660778716,4360.212011298931
1376,Gene_1255,-1.1583979,0.03027861,0.24670167008223187,0.7172696660778716,2254.261012263194
1377,Gene_1708,-1.1614374,-0.13563225,0.24546404933703903,0.716683355728581,2598.3459019519664
1378,Gene_0933,-1.1628202,-0.09309367,0.2449024313441237,0.7160889805383733,1828.2051785288402
1379,Gene_0234,-1.1640662,-0.11167457,0.24439719185913544,0.7156579556636469,2985.106714602891
1380,Gene_0747,-1.1650931,-0.103395596,0.2439813361352886,0.7154877892530457,859.4431692958627
1381,Gene_1305,-1.1663526,-0.4270923,0.24347189881627795,0.7150422872724755,1985.8536064262155
1382,Gene_0525,-1.1676533,-0.20198339,0.24294663427313123,0.7145489243327389,4848.5909955596735
1383,Gene_1583,-1.1688033,-0.06441883,0.24248285387470558,0.7142352102347734,1327.7604918705813
1384,Gene_0107,-1.1695154,-0.3307653,0.24219606394361326,0.7142352102347734,3300.8464894793965
1385,Gene_0457,-1.1705285,-0.1022829,0.24178835133054166,0.7142352102347734,1659.6908179122397
1386,Gene_1713,-1.1726233,-0.05662335,0.24094691020929715,0.712860681092595,3878.6919721486734
1387,Gene_0898,-1.1728697,-0.043417677,0.24084805288249023,0.712860681092595,697.8246205558316
1388,Gene_0441,-1.177292,-0.046092927,0.23907896709743282,0.7094331367876344,4850.614173138796
1389,Gene_1141,-1.1776344,-0.078343235,0.23894242415627986,0.7094331367876344,2296.2582298490142
1390,Gene_1327,-1.1788802,-0.19726478,0.23844587249933802,0.7094331367876344,1218.4497935649965
1391,Gene_0321,-1.18856,-0.34985584,0.2346128510663582,0.6992931477387726,413.80889928356265
1392,Gene_0310,-1.188738,-0.072254896,0.23454278215447333,0.6992931477387726,890.3016301833267
1393,Gene_1183,-1.1900661,-0.062042475,0.234020428164878,0.6992931477387726,2622.8810453522874
1394,Gene_0292,-1.1949539,-0.07103229,0.23210505207153254,0.6949253056033908,1718.1657233348672
1395,Gene_0865,-1.1961861,-0.13680086,0.23162394541326548,0.69452457395282,4152.972661118917
1396,Gene_1597,-1.1964326,-0.09539939,0.23152780912519677,0.69452457395282,2182.893242125939
1397,Gene_0799,-1.1975142,-0.24055904,0.23110621276655874,0.69452457395282,1281.135649308768
1398,Gene_1035,-1.1983494,-0.14464253,0.23078104972226465,0.69452457395282,3104.867683689949
1399,Gene_0072,-1.2002387,-0.5916179,0.23004663510193535,0.6939566669741639,3548.5472235829566
1400,Gene_0238,-1.2020733,-0.05506245,0.22933509981539735,0.6928552864513514,876.8574441097018
1401,Gene_1462,-1.2067285,-0.20291585,0.22753674355714038,0.6884621590231176,879.7151206271724
1402,Gene_0231,-1.2069064,-0.017547084,0.22746818293920834,0.6884621590231176,231.5235633210377
1403,Gene_0829,-1.2070981,-0.14641927,0.2273943648965321,0.6884621590231176,3695.1899745749206
1404,Gene_0568,-1.207947,-0.016936002,0.2270676616856404,0.6884621590231176,3335.8324117279353
1405,Gene_1644,-1.2086452,-0.07286006,0.2267991729398271,0.6884621590231176,2399.4228349615787
1406,Gene_1318,-1.2089465,-0.16192813,0.22668342419383913,0.6884621590231176,4228.643722397525
1407,Gene_0272,-1.2092476,-0.062473997,0.22656771758967387,0.6884621590231176,4038.067257102763
1408,Gene_1336,-1.2119585,-0.25955263,0.22552825373217733,0.6884621590231176,2947.504103763923
1409,Gene_0906,-1.2142724,-0.04885084,0.22464373176073882,0.6880359318858769,4347.94283854063
1410,Gene_1333,-1.2158743,-0.19582658,0.2240328243023626,0.687217252461235,1068.913989682003
1411,Gene_0033,-1.2170243,-0.052421,0.22359495719189693,0.6869276718645067,604.002116018753
1412,Gene_0296,-1.2249928,-0.16601703,0.2205779701898234,0.6787014467379181,1385.2605770090986
1413,Gene_1024,-1.2256635,-0.058155887,0.22032530155978247,0.6787014467379181,332.5799376421085
1414,Gene_1573,-1.2260606,-0.2248648,0.22017586081307294,0.6787014467379181,2679.2891636051086
1415,Gene_1036,-1.2268274,-0.18481173,0.21988749139379493,0.6787014467379181,4686.198176860059
1416,Gene_0918,-1.2328242,-0.071097836,0.21764137697632413,0.6738123126201985,244.75052630912276
1417,Gene_0834,-1.2348641,-0.09537428,0.21688106125130235,0.6724994147327205,654.4440743496326
1418,Gene_0878,-1.2362334,-0.26336265,0.21637185508594392,0.6719622828756022,2288.3851900030045
1419,Gene_0887,-1.2363839,-0.05755344,0.21631589498937276,0.6719622828756022,4672.681336763129
1420,Gene_0494,-1.238684,-0.11637471,0.21546252602330462,0.6712228225025066,1614.972719634915
1421,Gene_0239,-1.2431748,-0.06599503,0.21380341996952368,0.6670933540390754,2560.8123030075426
1422,Gene_0440,-1.244407,-0.09779648,0.21334979316081404,0.6667181036275438,255.78565229944087
1423,Gene_0362,-1.2494454,-0.039658997,0.21150219076463983,0.6619786878392483,784.2988447623399
1424,Gene_1442,-1.2575097,-0.22737163,0.20856914163695484,0.6538217606174133,4933.819108646292
1425,Gene_1394,-1.2579204,-0.20104095,0.20842054330354431,0.6538217606174133,4827.337547358426
1426,Gene_0727,-1.259577,-0.1251221,0.20782197567643512,0.6535282253975947,74.4529056253276
1427,Gene_1120,-1.2690514,-0.16909447,0.20442270562408327,0.6438510413356954,4761.468337845033
1428,Gene_1842,-1.2708861,-0.09026878,0.2037691663686204,0.6428049412259319,3213.6436921867266
1429,Gene_0812,-1.2714474,-0.31695935,0.20356950701990173,0.6428049412259319,4346.19555787411
1430,Gene_0181,-1.2733916,-0.06949481,0.20287910470812898,0.6420224832535727,2300.9622853876026
1431,Gene_1016,-1.2740351,-0.07204821,0.20265096736941401,0.6420224832535727,2602.2003414672886
1432,Gene_1248,-1.2755138,-0.046385862,0.20212744518449,0.641674429157111,2469.790572271755
1433,Gene_0091,-1.2762121,-0.28575096,0.20188056932125742,0.641674429157111,3350.9780748532166
1434,Gene_0514,-1.277417,-0.06079567,0.2014551044692653,0.6415767658256857,741.2737110437489
1435,Gene_0345,-1.2805933,-0.22203079,0.2003365598000839,0.6390320886765037,198.36926986975587
1436,Gene_0071,-1.282825,-0.17978723,0.19955340194980442,0.6375508049514518,1574.253210876395
1437,Gene_0873,-1.2832084,-0.14588799,0.19941909716482797,0.6375508049514518,3538.169775546401
1438,Gene_1261,-1.284865,-0.15300827,0.1988394679392016,0.6373059869846205,1049.1745880085944
1439,Gene_1275,-1.2856454,-0.058149353,0.1985668465670145,0.6373059869846205,3383.4905449583407
1440,Gene_0597,-1.2880003,-0.12737815,0.19774585635308328,0.6358387664086279,4851.064628230989
1441,Gene_0986,-1.2896159,-0.06152169,0.19718405707650555,0.6350533239178923,514.808543157621
1442,Gene_1028,-1.2979128,-0.06502504,0.19431728522102976,0.6268299523259024,3379.380485214375
1443,Gene_0031,-1.3022119,-0.066211894,0.19284394774820468,0.623082222126671,2246.563585557627
1444,Gene_0639,-1.303362,-0.13140374,0.19245120179186825,0.6228194232746546,4347.3041591686515
1445,Gene_1349,-1.3036906,-0.24304284,0.19233909672699745,0.6228194232746546,926.8914577645603
1446,Gene_1655,-1.3063056,-0.31124952,0.19144863807802615,0.6215864872663187,3478.498463519514
1447,Gene_0907,-1.3083457,-0.13224778,0.19075609576672492,0.6203450268836583,4198.670683758146
1448,Gene_1213,-1.3105088,-0.10668669,0.19002373857233268,0.6189698324831684,4725.840386396415
1449,Gene_0101,-1.3110292,-0.0825929,0.18984791140067836,0.6189698324831684,3432.077740033747
1450,Gene_0454,-1.3159717,-0.11247313,0.18818352789885884,0.614978849342676,2511.015081841715
1451,Gene_0069,-1.3223656,-0.07067493,0.18604643737911897,0.6089899750543992,3108.3438389960083
1452,Cd34,-1.3226668,-0.28656656,0.18594620502988746,0.6089899750543992,4351.0796731696555
1453,Gene_1490,-1.3229133,-0.53377086,0.18586422644046485,0.6089899750543992,2874.518245862207
1454,Gene_0492,-1.3231597,-0.09166413,0.185782274573714,0.6089899750543992,200.41594549934246
1455,Gene_0596,-1.324036,-0.16667387,0.18549110652321144,0.6089899750543992,4658.19604275954
1456,Gene_0413,-1.3249122,-0.2489421,0.18520027608472156,0.6089899750543992,3463.1574176062277
1457,Gene_0142,-1.3256515,-0.3394881,0.1849551503835124,0.6089899750543992,3398.74125959737
1458,Gene_0889,-1.3268838,-0.3002556,0.1845471411191496,0.6089899750543992,1117.5920043687
1459,Gene_1800,-1.3295946,-0.14917311,0.18365186635119513,0.6089899750543992,3311.4830776516533
1460,Gene_0910,-1.331224,-0.19581196,0.18311534720486178,0.6083566352320989,1999.6288079880844
1461,Gene_1061,-1.3442444,-0.07099799,0.17886937369438594,0.5952391803473742,3273.603236355386
1462,Gene_1395,-1.3459147,-0.19994733,0.17833001829670414,0.5944333943223472,577.6355000245541
1463,Gene_1661,-1.3523908,-0.06435343,0.1762503506838018,0.5884819722330611,3306.3342577850285
1464,Gene_1530,-1.3548963,-0.075430214,0.1754506127448594,0.5867913469727739,4997.097942564799
1465,Gene_1532,-1.3549099,-0.10319992,0.17544625004160164,0.5867913469727739,288.6495923597523
1466,Gene_0165,-1.3562243,-0.15084234,0.17502780723714384,0.5867913469727739,4887.0122118955205
1467,Gene_1864,-1.356375,-0.1720299,0.17497990826573828,0.5867913469727739,2064.1944055782096
1468,Gene_1452,-1.3663559,-0.10155725,0.17182727778577256,0.5785430228477191,4360.229579169433
1469,Gene_0505,-1.3710247,-0.102502406,0.1703672659866794,0.5745944889938597,3922.8081460884537
1470,Gene_1608,-1.3777882,-0.14337826,0.16826869108442855,0.5684753077176641,2856.7304918840055
1471,Gene_1099,-1.3789246,-0.09244987,0.1679180088231459,0.5682504528702061,3705.3235857940663
1472,Gene_0353,-1.381211,-0.06866472,0.16721408262510984,0.566827398729186,4398.652028441672
1473,Gene_0723,-1.3830457,-0.07750604,0.1666508607657906,0.5658772861317168,2050.494592172613
1474,Gene_1191,-1.3841958,-0.15726785,0.16629852422686897,0.5656412388669013,1668.8141497380316
1475,Gene_0593,-1.3850173,-0.12166341,0.16604719842666926,0.5656412388669013,3354.587258539744
1476,Gene_1682,-1.3853732,-0.06686225,0.16593837934185496,0.5656412388669013,4048.83741260923
1477,Gene_0598,-1.3854142,-0.22249134,0.16592582674629475,0.5656412388669013,3823.311417144248
1478,Gene_1668,-1.3889604,-0.5925238,0.16484480999484574,0.5645370205302936,3999.1775618502406
