,gene,scores,log2FoldChange,pvalue,padj,baseMean
1284,Gene_0501,-0.7680164,0.010650952,0.4424774265083915,0.9996176558539591,2328.7590970173933
1285,Gene_1854,-0.7680575,-0.091861375,0.442453024999105,0.9996176558539591,3562.873150347396
1286,Gene_0228,-0.7705082,-0.04889316,0.4409984621050901,0.9996176558539591,4919.372336885302
1287,Gene_1267,-0.7715488,-0.0423316,0.44038171200607423,0.9996176558539591,298.3679840838713
1288,Gene_0029,-0.77163094,-0.007411769,0.44033304228503445,0.9996176558539591,528.6380709484573
1289,Gene_0694,-0.77649134,-0.20121361,0.43745891273359216,0.9996176558539591,3616.2608702406433
1290,Gene_1030,-0.77684736,-0.07238313,0.4372488382873254,0.9996176558539591,1445.0337663125863
1291,Gene_1548,-0.7776415,-0.20849693,0.4367804200064329,0.9996176558539591,962.2919149029904
1292,Gene_1195,-0.7823376,-0.011932846,0.43401620670696284,0.9996176558539591,244.84130510766101
1293,Gene_0302,-0.78280306,-0.0781534,0.4337427548875099,0.9996176558539591,158.14122433169894
1294,Gene_0654,-0.7858152,-0.022858884,0.4319757697223212,0.9996176558539591,3883.703735442965
1295,Gene_0610,-0.7882933,-0.32109353,0.4305251548110075,0.9996176558539591,715.4454654792725
1296,Gene_0142,-0.7924555,-0.18516845,0.4280951350542691,0.9996176558539591,2365.217049057197
1297,Gene_1545,-0.7927841,-0.055106387,0.4279036319820093,0.9996176558539591,3049.189235138441
1298,Gene_0878,-0.79392046,-0.14361198,0.42724173511184116,0.9996176558539591,2170.3414128157888
1299,Gene_1884,-0.7940711,-0.06997021,0.4271540586281053,0.9996176558539591,184.17792906435386
1300,Gene_0571,-0.7944955,-0.07704825,0.4269070267675149,0.9996176558539591,3928.332437810149
1301,Gene_1614,-0.7946735,-0.10135133,0.4268034575473969,0.9996176558539591,102.04046148118476
1302,Gene_0483,-0.79515266,-0.07710835,0.42652469014941696,0.9996176558539591,3821.3549771685457
1303,Gene_0239,-0.79650813,-0.011644432,0.42573675176984027,0.9996176558539591,4471.857244251208
1304,Gene_1349,-0.7965492,-0.11783831,0.4257128881190123,0.9996176558539591,2192.557609233003
1305,Gene_1521,-0.79821956,-0.1339513,0.42474309461554605,0.9996176558539591,2700.9352418341014
1306,Gene_0927,-0.7992875,-0.03467528,0.42412373980468465,0.9996176558539591,2411.067793457386
1307,Gene_1003,-0.8006566,-0.33209175,0.4233304682449266,0.9996176558539591,1976.5826621860222
1308,Gene_1618,-0.8010126,-0.06745034,0.4231243599786214,0.9996176558539591,4442.751450083283
1309,Gene_0022,-0.80153286,-0.033516683,0.4228232305238404,0.9996176558539591,4474.970877816453
1310,Gene_1076,-0.8024365,-0.0190129,0.42230051462135154,0.9996176558539591,1712.2910049755958
1311,Dsg1,-0.8072011,-0.12535115,0.4195506455013063,0.9996176558539591,3094.5952823727553
1312,Gene_1352,-0.8076118,-0.3698842,0.41931408171536966,0.9996176558539591,4638.192432622028
1313,Gene_0909,-0.8079404,-0.23267694,0.4191248871769201,0.9996176558539591,4812.18956975969
1314,Gene_0776,-0.80852914,-0.15487441,0.41878603923036384,0.9996176558539591,2569.3472500891353
1315,Gene_0963,-0.80930954,-0.059004664,0.4183371172568736,0.9996176558539591,2291.4827861574176
1316,Gene_0932,-0.8105007,-0.01517991,0.4176524670689912,0.9996176558539591,1429.5368638462026
1317,Gene_0710,-0.81069237,-0.08960907,0.4175423551773241,0.9996176558539591,4796.415772292529
1318,Gene_0269,-0.81154126,-0.5549165,0.41705492247912945,0.9996176558539591,756.9308071406934
1319,Gene_0489,-0.814567,-0.020737203,0.41532019232633144,0.9996176558539591,2920.156401436239
1320,Gene_0778,-0.81801724,-0.16300529,0.4133473401440013,0.9996176558539591,1448.6238242172624
1321,Gene_1085,-0.82020783,-0.013381551,0.41209762096600955,0.9996176558539591,1431.0910372215933
1322,Gene_1192,-0.8207829,-0.05186522,0.41176994134525424,0.9996176558539591,2054.5945075121326
1323,Gene_1060,-0.8211252,-0.09887757,0.411574967360004,0.9996176558539591,4994.02503228749
1324,Gene_0660,-0.821933,-0.048951793,0.4111150460045997,0.9996176558539591,322.0832188571192
1325,Gene_0301,-0.82209724,-0.0617273,0.4110215400325802,0.9996176558539591,2913.7820001074806
1326,Gene_1233,-0.82250804,-0.18112287,0.4107878303551602,0.9996176558539591,458.732182274622
1327,Gene_0499,-0.8229188,-0.14747773,0.41055419962027684,0.9996176558539591,814.8781084530689
1328,Gene_1778,-0.82895666,-0.04708034,0.4071289455051311,0.9996176558539591,2225.8365617758486
1329,Gene_0759,-0.82991505,-0.04021178,0.40658682602785723,0.9996176558539591,2576.7776501648846
1330,Gene_1001,-0.8302573,-0.11620893,0.40639331637785936,0.9996176558539591,1331.0224214043938
1331,Gene_1529,-0.831955,-0.22176723,0.405434321365265,0.9996176558539591,1616.4627978283602
1332,Gene_0787,-0.8342141,-0.1358131,0.4041603383085812,0.9996176558539591,480.4867502668686
1333,Gene_0292,-0.8350493,-0.025480712,0.4036899578270995,0.9996176558539591,1550.93793002904
1334,Gene_1134,-0.8353916,-0.1520707,0.40349727367594534,0.9996176558539591,4834.464274933694
1335,Gene_1634,-0.83684283,-0.04359259,0.4026809049229697,0.9996176558539591,4726.301539278785
1336,Gene_0348,-0.8396907,-0.026313955,0.4010818541137706,0.9996176558539591,1707.6475361780758
1337,Gene_0536,-0.8396907,-0.08329641,0.4010818541137706,0.9996176558539591,2875.7269845798696
1338,Gene_1347,-0.8398276,-0.19014667,0.4010050728618856,0.9996176558539591,4552.497185999175
1339,Gene_1457,-0.840074,0.011764626,0.40086688885556143,0.9996176558539591,80.60992207243854
1340,Gene_0818,-0.8404574,-0.15499166,0.40065199281554864,0.9996176558539591,4062.88367317108
1341,Gene_0515,-0.8424563,-0.018116454,0.39953258526552227,0.9996176558539591,4744.429286305149
1342,Gene_0845,-0.8443731,-0.006400078,0.3984609497471767,0.9996176558539591,502.06238495110745
1343,Gene_1890,-0.8481793,-0.23755807,0.3963381262345297,0.9996176558539591,849.1660458629591
1344,Gene_0319,-0.848193,-0.062406424,0.3963305025238202,0.9996176558539591,4805.694198718209
1345,Gene_0999,-0.84979486,-0.13026118,0.39543913962044974,0.9996176558539591,2710.823711019714
1346,Gene_1876,-0.85123247,-0.026783302,0.39464023092961165,0.9996176558539591,120.27334063503233
1347,Gene_1528,-0.85186225,-0.17592064,0.394290540590404,0.9996176558539591,1325.2783938794694
1348,Gene_0053,-0.85397077,-0.024876432,0.39312120340749035,0.9996176558539591,2277.221187630855
1349,Gene_0745,-0.8545047,-0.010504434,0.39282540632456353,0.9996176558539591,3479.8991095726
1350,Gene_0760,-0.8555863,-0.05033239,0.39222664113676486,0.9996176558539591,3679.143871777158
1351,Gene_1431,-0.8569691,-0.08588572,0.39146193792075457,0.9996176558539591,4977.336488981008
1352,Gene_0864,-0.8576948,-0.04923187,0.3910610203107555,0.9996176558539591,1473.1804369496072
1353,Gene_0537,-0.8605152,-0.053408194,0.3895051062507915,0.9996176558539591,2714.1895042489523
1354,Gene_0699,-0.8634725,-0.057542406,0.38787771315819686,0.9996176558539591,2689.951561905045
1355,Gene_1567,-0.86382854,-0.041381646,0.38768210303538253,0.9996176558539591,2057.9440342638254
1356,Gene_0538,-0.8643077,-0.15678038,0.38741887668878416,0.9996176558539591,887.35137451998
1357,Gene_0216,-0.8659096,-0.12784058,0.38653973990096646,0.9996176558539591,4888.409987760021
1358,Gene_1473,-0.86740196,-0.12216263,0.3857218114797122,0.9996176558539591,4273.920073999601
1359,Gene_0321,-0.870017,-0.21703638,0.3842911125514369,0.9996176558539591,2516.748490056474
1360,Gene_0545,-0.8704141,-0.07424902,0.3840741702595464,0.9996176558539591,3036.0648422859476
1361,Gene_0184,-0.87298805,0.0010298337,0.3826696042675428,0.9996176558539591,1174.9422151203285
1362,Gene_1571,-0.87354934,-0.30161703,0.3823637080031922,0.9996176558539591,2741.745998439147
1363,Gene_1744,-0.87390536,-0.17386848,0.382169802707489,0.9996176558539591,3490.1021589513052
1364,Gene_1002,-0.87474054,-0.07300785,0.38171510780619144,0.9996176558539591,2600.0767905136145
1365,Gene_0107,-0.8750417,-0.22779976,0.3815512009529185,0.9996176558539591,4951.911594395459
1366,Gene_0920,-0.87519234,0.067973554,0.3814692637243461,0.9996176558539591,3076.1411984262445
1367,Gene_1627,-0.87571263,-0.5331428,0.3811862909386141,0.9996176558539591,1886.3198773312367
1368,Gene_1409,-0.8776842,-0.07365566,0.38011514286236425,0.9996176558539591,3872.1525366983988
1369,Gene_1827,-0.877958,-0.025064375,0.37996651874149423,0.9996176558539591,893.7894323291282
1370,Gene_0272,-0.87928605,-0.03262419,0.37924619862285325,0.9996176558539591,1953.3532778460194
1371,Gene_0635,-0.88008016,-0.115450874,0.3788158933411495,0.9996176558539591,1767.44680436905
1372,Gene_1225,-0.8815725,-0.050982486,0.3780080295740119,0.9996176558539591,2187.4451207834973
1373,Gene_0544,-0.8830375,-0.115828164,0.37721602208209515,0.9996176558539591,3919.8101383471953
1374,Gene_1363,-0.8837905,-0.021837357,0.3768093138207341,0.9996176558539591,2446.6565092088667
1375,Gene_0434,-0.8845025,-0.22896375,0.37642503849032516,0.9996176558539591,3980.3715288165154
1376,Gene_0236,-0.8860085,-0.1336551,0.37561294554336233,0.9996176558539591,2903.620070542336
1377,Gene_0147,-0.8896367,-0.025620965,0.37366098743658616,0.9996176558539591,1743.243701554899
1378,Gene_0725,-0.89279944,-0.020187179,0.37196460057391745,0.9996176558539591,4059.3947812331885
1379,Gene_0841,-0.8928131,-0.05046795,0.37195726730355594,0.9996176558539591,1229.5338692378034
1380,Gene_0295,-0.89507216,-0.0663636,0.3707485055216483,0.9996176558539591,1160.6957500089877
1381,Gene_0075,-0.8958252,-0.18457957,0.37034612746426143,0.9996176558539591,2547.289474071437
1382,Gene_0050,-0.89805686,-0.08219246,0.3691552191019962,0.9996176558539591,1341.2037675123402
1383,Gene_0333,-0.8981527,-0.03624425,0.3691041291876126,0.9996176558539591,94.98082300852079
1384,Gene_1348,-0.8983581,-0.093352,0.3689946656078502,0.9996176558539591,3259.0727601290673
1385,Gene_0139,-0.9030816,-0.054594796,0.36648257852576993,0.9996176558539591,2579.9144162883704
1386,Gene_0735,-0.90383464,-0.07985537,0.36608308883122154,0.9996176558539591,2255.3131817411477
1387,Gene_0263,-0.9085582,-0.074042276,0.36358340039625525,0.9996176558539591,4836.494147360661
1388,Gene_0167,-0.9086951,-0.12068377,0.3635111052485197,0.9996176558539591,2877.4359606164226
1389,Gene_1480,-0.9089689,-0.21150702,0.3633665419348979,0.9996176558539591,4323.986310057453
1390,Gene_1525,-0.9104339,-0.036352064,0.3625937393738311,0.9996176558539591,740.2786692155429
1391,Gene_1513,-0.9114881,0.044660155,0.3620382477476275,0.9996176558539591,2867.571992490667
1392,Gene_0160,-0.9119536,-0.30472106,0.3617931355284718,0.9996176558539591,4346.49915231797
1393,Gene_1494,-0.9130352,-0.10654857,0.3612240117809308,0.9996176558539591,2936.373498535495
1394,Gene_0874,-0.9172111,-0.106100865,0.35903203393394967,0.9996176558539591,3604.1701817286576
1395,Gene_1461,-0.9172522,-0.017490394,0.35901051510233395,0.9996176558539591,1891.6156606704265
1396,Gene_1742,-0.91747123,-0.04744635,0.3588957616925581,0.9996176558539591,507.6251093334797
1397,Adgre1,-0.91919637,-0.015939329,0.35799288453867484,0.9996176558539591,2316.6064608790034
1398,Gene_1226,-0.92126375,-0.3815914,0.3569127496238118,0.9996176558539591,2002.6729846523447
1399,Gene_1163,-0.9227698,-0.024423717,0.3561271902952041,0.9996176558539591,4341.947902775789
1400,Gene_0425,-0.929547,-0.11787197,0.35260567770070617,0.9996176558539591,1257.7767466447376
1401,Gene_1200,-0.9297935,-0.11852573,0.3524780392735669,0.9996176558539591,4835.334426298785
1402,Gene_1459,-0.93061495,-0.034197498,0.3520527890624404,0.9996176558539591,4792.7836930322555
1403,Gene_1739,-0.9314775,0.051510554,0.35160662609271853,0.9996176558539591,1275.7766332036215
1404,Gene_1723,-0.93150485,-0.06354359,0.3515924680569621,0.9996176558539591,1772.8571796127364
1405,Gene_1353,-0.93218946,-0.03905633,0.35123863453269666,0.9996176558539591,4483.00091732573
1406,Gene_0371,-0.93422943,-0.07425687,0.35018554931305024,0.9996176558539591,4834.779993435732
1407,Gene_1425,-0.9390351,0.021278506,0.34771271769214485,0.9996176558539591,2245.023559038418
1408,Gene_1796,-0.9408424,-0.03810201,0.3467856444479537,0.9996176558539591,1638.935375922444
1409,Gene_0118,-0.9424716,-0.015192808,0.3459512238339665,0.9996176558539591,2654.165365595133
1410,Gene_0708,-0.94314253,-0.6237007,0.3456080109911278,0.9996176558539591,3454.4575715103874
1411,Gene_1712,-0.9432384,-0.026865605,0.3455589983064905,0.9996176558539591,1403.69885110615
1412,Gene_0406,-0.94341636,-0.08826442,0.3454679865037854,0.9996176558539591,3695.5422143644105
1413,Gene_0892,-0.94547004,-0.13983141,0.3444189557910564,0.9996176558539591,305.70391771747313
1414,Gene_0055,-0.9458808,-0.13042736,0.3442093938264814,0.9996176558539591,294.0077391838614
1415,Gene_0970,-0.9471267,-0.036871955,0.34357422050000164,0.9996176558539591,1962.1241404704488
1416,Gene_0484,-0.94781125,-0.17791474,0.3432255430262561,0.9996176558539591,1799.6923007005669
1417,Gene_0863,-0.9498513,-0.06418508,0.3421878254096049,0.9996176558539591,1612.3844160674037
1418,Gene_0623,-0.950974,-0.041731045,0.3416175894446365,0.9996176558539591,2480.5478252111047
1419,Gene_1803,-0.95399976,-0.037954632,0.34008376407175345,0.9996176558539591,1637.6312324422777
1420,Gene_0700,-0.9576006,-0.15785818,0.33826420390122836,0.9996176558539591,1001.676696417055
1421,Gene_1259,-0.9605305,-0.07719772,0.33678827077342177,0.9996176558539591,1581.8742679885745
1422,Gene_0245,-0.9609139,-0.035397224,0.336595464868401,0.9996176558539591,4875.776150410663
1423,Gene_0921,-0.9621735,-0.056975503,0.33596245974297256,0.9996176558539591,2085.0114141245003
1424,Gene_0945,-0.9640766,-0.190063,0.33500752588381066,0.9996176558539591,2251.328245448762
1425,Gene_0994,-0.9646653,-0.046934817,0.3347124691880523,0.9996176558539591,2903.8977002581432
1426,Gene_0373,-0.96654105,-0.023500023,0.33377352198572263,0.9996176558539591,4917.5368036504215
1427,Mitf,-0.96822506,-0.122792654,0.33293197449806167,0.9996176558539591,1245.926318357027
1428,Gene_0995,-0.9705526,-0.18989575,0.33177111709966567,0.9996176558539591,3422.3464471355474
1429,Gene_1410,-0.971114,-0.07892756,0.331491537645378,0.9996176558539591,3594.1242330315345
1430,Gene_0899,-0.9714973,-0.03435222,0.33130069289300235,0.9996176558539591,3056.255863125676
1431,Gene_1152,-0.9730718,-0.13291605,0.3305176115518287,0.9996176558539591,488.46278120138817
1432,Gene_1129,-0.9732087,-0.09936369,0.33044957417689647,0.9996176558539591,3400.5177653465034
1433,Gene_1221,-0.9741671,-0.16557859,0.3299735663779575,0.9996176558539591,367.2688196290686
1434,Gene_1463,-0.9757827,-0.12114271,0.32917215879087736,0.9996176558539591,3000.9061152719896
1435,Gene_0362,-0.97622085,-0.02496125,0.32895504550606236,0.9996176558539591,3710.926827247626
1436,Gene_1376,-0.97627556,-0.039796796,0.32892791287327483,0.9996176558539591,1094.3009585687546
1437,Gene_1293,-0.9765905,-0.103384286,0.3287719283863104,0.9996176558539591,4216.028937336731
1438,Gene_0628,-0.9801913,-0.23451401,0.32699168972451065,0.9996176558539591,200.2513373883711
1439,Gene_1132,-0.98283374,-0.12386302,0.3256892690907306,0.9996176558539591,4226.873675108615
1440,Gene_0893,-0.98331296,-0.14444336,0.3254534406618974,0.9996176558539591,2328.628800681687
1441,Gene_1822,-0.98342246,-0.041979544,0.32539955261979836,0.9996176558539591,1127.0603026616402
1442,Gene_0577,-0.9845589,-0.11865333,0.3248408066824766,0.9996176558539591,712.2018177201417
1443,Gene_0737,-0.9850244,-0.03614142,0.3246121031948179,0.9996176558539591,4768.870479532744
1444,Gene_0522,-0.98648936,-0.027196977,0.323893044037195,0.9996176558539591,409.69465852672573
1445,Gene_0176,-0.9922123,-0.099116094,0.3210939615625489,0.9996176558539591,1035.512428682832
1446,Gene_0870,-0.9969769,-0.06772439,0.31877571514102987,0.9996176558539591,1771.7206197935775
1447,Gene_1012,-0.9978805,-0.16126415,0.3183372870579513,0.9996176558539591,3120.162502357546
1448,Gene_1236,-0.9992223,0.008863549,0.3176870167766096,0.9996176558539591,2746.765372116687
1449,Tp63,-1.0010159,-0.10309329,0.316819138629827,0.9996176558539591,671.9352874409542
1450,Gene_0594,-1.0027273,-0.04602081,0.3159924620864937,0.9996176558539591,1484.1535195041624
1451,Gene_0235,-1.0027684,-0.059847005,0.31597263926690644,0.9996176558539591,1231.8212668758192
1452,S100a8,-1.0032749,-0.07792358,0.3157282249548514,0.9996176558539591,1107.03712972719
1453,Gene_1035,-1.007218,-0.11508753,0.3138300022339702,0.9996176558539591,2085.164465575936
1454,Gene_0764,-1.009436,-0.02320646,0.31276555841323683,0.9996176558539591,3534.9556903287016
1455,Gene_1381,-1.0105177,-0.086772725,0.31224734128780063,0.9996176558539591,1126.3920144753179
1456,Gene_0169,-1.011257,-0.24672188,0.311893442650784,0.9996176558539591,1865.0604545297579
1457,Gene_0976,-1.011257,-0.1097312,0.311893442650784,0.9996176558539591,1985.0412628637532
1458,Gene_0198,-1.0122702,-0.024799615,0.3114089000219278,0.9996176558539591,4883.45982070528
1459,Gene_0750,-1.0169252,-0.18665783,0.30918900652954817,0.9996176558539591,4775.598466551391
1460,Gene_0454,-1.0196497,-0.06953692,0.30789457979571944,0.9996176558539591,4010.6810346227758
1461,Gene_1399,-1.0212243,-0.19219765,0.30714818152430445,0.9996176558539591,1246.2116580549666
1462,Gene_1857,-1.0219636,-0.06693937,0.3067981126159839,0.9996176558539591,386.78470475376497
1463,Gene_1343,-1.0220731,-0.16110384,0.3067462730425762,0.9996176558539591,1618.6754817170925
1464,Gene_1265,-1.0225661,-0.14475141,0.3065130667744377,0.9996176558539591,1370.6330196974627
1465,Gene_1842,-1.0231547,-0.056729864,0.3062346688466684,0.9996176558539591,2554.3327107246496
1466,Gene_0152,-1.0246197,-0.12073302,0.30554263881392996,0.9996176558539591,3899.7531548355755
1467,Gene_1393,-1.0251126,-0.08743355,0.30531003964668024,0.9996176558539591,4298.698547450347
1468,Fbln1,-1.0263859,-0.11491116,0.30470970227922545,0.9996176558539591,4232.077222782017
1469,Gene_0740,-1.0272211,-0.052598543,0.3043163584119184,0.9996176558539591,1830.3940280541854
1470,Gene_0341,-1.0290284,-0.053308316,0.30346634275199924,0.9996176558539591,3451.8100001303806
1471,Gene_0330,-1.0314791,-0.0936752,0.30231619290544554,0.9996176558539591,1598.5292777448892
1472,Gene_0398,-1.0327387,-0.20371121,0.3017261842251542,0.9996176558539591,351.4824390141544
1473,Gene_1398,-1.0377498,-0.21313193,0.2993865703839187,0.9996176558539591,3522.748064734564
1474,Gene_1308,-1.0388998,-0.16701868,0.2988513221150292,0.9996176558539591,98.64638522044984
1475,Gene_1687,-1.0403374,-0.14008716,0.2981831605610883,0.9996176558539591,2075.453807919518
1476,Gene_1421,-1.0452937,-0.077380285,0.29588724900302,0.9996176558539591,1680.4273830452748
1477,Gene_0597,-1.0468545,-0.09689998,0.29516668371513466,0.9996176558539591,3482.2188156683196
1478,Gene_0041,-1.0496476,-0.058113538,0.29388018710137376,0.9996176558539591,3842.9150901638754
1479,Gene_0562,-1.0497571,-0.1554295,0.2938298130014322,0.9996176558539591,1555.268448057855
